datetime,open,high,low,close,volume
2026-04-08 13:30:00,223.94000244140625,226.0,220.5800018310547,220.72999572753906,8382164
2026-04-08 13:45:00,220.73500061035156,221.49000549316406,219.6199951171875,219.8699951171875,2588907
2026-04-08 14:00:00,219.88999938964844,221.0800018310547,219.82000732421875,220.8800048828125,1760901
2026-04-08 14:15:00,220.8863983154297,221.58900451660156,220.8863983154297,221.2899932861328,1463145
2026-04-08 14:30:00,221.29100036621094,221.39999389648438,220.77000427246094,220.91000366210938,1530018
2026-04-08 14:45:00,220.91000366210938,221.1999969482422,220.0800018310547,220.73500061035156,1277660
2026-04-08 15:00:00,220.6999969482422,221.10000610351562,220.3699951171875,220.57000732421875,964725
2026-04-08 15:15:00,220.55999755859375,221.1699981689453,220.4499969482422,220.88999938964844,975561
2026-04-08 15:30:00,220.89500427246094,221.3000030517578,220.75,221.19000244140625,862264
2026-04-08 15:45:00,221.24000549316406,221.67999267578125,221.19039916992188,221.4499969482422,919907
2026-04-08 16:00:00,221.4499969482422,221.83999633789062,221.30999755859375,221.72500610351562,959400
2026-04-08 16:15:00,221.75,222.1699981689453,221.53500366210938,221.9250030517578,1415730
2026-04-08 16:30:00,221.92999267578125,222.58999633789062,221.9199981689453,222.48989868164062,1021386
2026-04-08 16:45:00,222.47999572753906,222.7198944091797,222.24000549316406,222.27499389648438,1342611
2026-04-08 17:00:00,222.27000427246094,222.33999633789062,221.88499450683594,222.0467071533203,767238
2026-04-08 17:15:00,222.0500030517578,222.13999938964844,221.4499969482422,221.8000030517578,1016042
2026-04-08 17:30:00,221.7899932861328,222.07000732421875,221.57000732421875,222.02000427246094,988556
2026-04-08 17:45:00,222.02000427246094,222.36000061035156,221.8000030517578,222.32000732421875,829772
2026-04-08 18:00:00,222.32000732421875,222.7996063232422,222.16000366210938,222.5449981689453,843150
2026-04-08 18:15:00,222.5449981689453,222.6699981689453,221.63999938964844,221.76559448242188,1023808
2026-04-08 18:30:00,221.7899932861328,221.92999267578125,221.07000732421875,221.14999389648438,960401
2026-04-08 18:45:00,221.13499450683594,221.2899932861328,220.4600067138672,220.52000427246094,1488401
2026-04-08 19:00:00,220.52000427246094,220.88999938964844,220.3300018310547,220.8800048828125,1048506
2026-04-08 19:15:00,220.8699951171875,220.98500061035156,220.17999267578125,220.34080505371094,1189457
2026-04-08 19:30:00,220.33999633789062,221.22000122070312,220.32000732421875,221.1699981689453,1486078
2026-04-08 19:45:00,221.14999389648438,221.41000366210938,220.64999389648438,221.25,3129500
2026-04-09 13:30:00,224.48899841308594,225.5,223.27000427246094,225.1699981689453,5960112
2026-04-09 13:45:00,225.1699981689453,226.4600067138672,224.58999633789062,225.0800018310547,3177080
2026-04-09 14:00:00,225.0800018310547,225.2100067138672,224.61000061035156,224.63999938964844,1669651
2026-04-09 14:15:00,224.63499450683594,225.52000427246094,224.2449951171875,224.5800018310547,1680690
2026-04-09 14:30:00,224.5399932861328,225.92999267578125,224.39999389648438,225.9149932861328,1316509
2026-04-09 14:45:00,225.89999389648438,228.63499450683594,225.89999389648438,228.2899932861328,3184990
2026-04-09 15:00:00,228.3000030517578,229.39999389648438,227.8800048828125,229.3300018310547,2605818
2026-04-09 15:15:00,229.3529052734375,229.80990600585938,229.22000122070312,229.36000061035156,1942677
2026-04-09 15:30:00,229.36000061035156,231.8300018310547,229.2100067138672,231.5615997314453,3473722
2026-04-09 15:45:00,231.55999755859375,232.24000549316406,230.87010192871094,232.0009002685547,2525872
2026-04-09 16:00:00,232.00689697265625,233.8000030517578,231.99000549316406,232.49000549316406,3401688
2026-04-09 16:15:00,232.5,232.72000122070312,231.4600067138672,231.77000427246094,2320783
2026-04-09 16:30:00,231.77000427246094,231.8300018310547,230.61000061035156,230.72500610351562,1701650
2026-04-09 16:45:00,230.72000122070312,231.59500122070312,230.47999572753906,231.08999633789062,1806224
2026-04-09 17:00:00,231.08999633789062,231.42999267578125,230.7899932861328,231.23989868164062,1622006
2026-04-09 17:15:00,231.2100067138672,231.73989868164062,231.1199951171875,231.4250030517578,1031449
2026-04-09 17:30:00,231.42990112304688,231.7899932861328,231.04029846191406,231.23500061035156,1121280
2026-04-09 17:45:00,231.22500610351562,231.63999938964844,230.8699951171875,231.50999450683594,958596
2026-04-09 18:00:00,231.5,231.8800048828125,230.6300048828125,231.84500122070312,1333214
2026-04-09 18:15:00,231.85000610351562,232.25,231.22000122070312,231.64999389648438,1341528
2026-04-09 18:30:00,231.63999938964844,231.65499877929688,230.981201171875,231.15499877929688,1047347
2026-04-09 18:45:00,231.16000366210938,232.22000122070312,231.1300048828125,231.99000549316406,1145154
2026-04-09 19:00:00,231.98500061035156,232.4600067138672,231.6300048828125,232.389892578125,1379942
2026-04-09 19:15:00,232.39500427246094,232.57000732421875,232.08999633789062,232.35000610351562,1347319
2026-04-09 19:30:00,232.34500122070312,233.15499877929688,232.34500122070312,233.00999450683594,2420088
2026-04-09 19:45:00,233.01499938964844,233.66000366210938,232.22000122070312,233.64999389648438,6602044
2026-04-10 13:30:00,235.3800048828125,238.8300018310547,235.2100067138672,238.6300048828125,8319918
2026-04-10 13:45:00,238.6199951171875,238.7100067138672,236.94000244140625,238.22000122070312,4078544
2026-04-10 14:00:00,238.17999267578125,238.72000122070312,236.72000122070312,238.66000366210938,2741634
2026-04-10 14:15:00,238.64500427246094,239.74000549316406,238.64500427246094,239.03379821777344,2962288
2026-04-10 14:30:00,239.0312042236328,239.3699951171875,238.5800018310547,238.90499877929688,1734012
2026-04-10 14:45:00,238.91000366210938,239.5,238.7100067138672,239.09500122070312,1771620
2026-04-10 15:00:00,239.08999633789062,240.42999267578125,238.92999267578125,239.88999938964844,3144909
2026-04-10 15:15:00,239.88499450683594,240.17999267578125,239.25999450683594,239.30999755859375,2059797
2026-04-10 15:30:00,239.32000732421875,239.5500030517578,238.08999633789062,238.3300018310547,1940188
2026-04-10 15:45:00,238.3300018310547,238.64599609375,237.7111053466797,237.8800048828125,1558923
2026-04-10 16:00:00,237.9199981689453,238.42999267578125,237.47999572753906,238.08999633789062,1263944
2026-04-10 16:15:00,238.11000061035156,238.22000122070312,237.5500030517578,237.9250030517578,987335
2026-04-10 16:30:00,237.92999267578125,238.11000061035156,237.25999450683594,237.3300018310547,1097884
2026-04-10 16:45:00,237.33999633789062,238.08999633789062,237.13999938964844,237.97000122070312,920129
2026-04-10 17:00:00,237.97999572753906,238.73989868164062,237.66000366210938,238.57000732421875,924531
2026-04-10 17:15:00,238.57000732421875,238.8280029296875,238.3699951171875,238.63999938964844,885354
2026-04-10 17:30:00,238.6300048828125,238.64999389648438,237.74000549316406,237.75999450683594,801371
2026-04-10 17:45:00,237.75990295410156,238.08999633789062,237.7200927734375,237.92999267578125,684842
2026-04-10 18:00:00,237.92999267578125,238.5399932861328,237.72999572753906,238.36000061035156,901954
2026-04-10 18:15:00,238.36000061035156,238.39999389648438,237.8800048828125,237.8800048828125,977409
2026-04-10 18:30:00,237.88499450683594,237.89500427246094,237.4501953125,237.67849731445312,996047
2026-04-10 18:45:00,237.69500732421875,238.05499267578125,237.50999450683594,237.84500122070312,690394
2026-04-10 19:00:00,237.85000610351562,238.375,237.72999572753906,238.36000061035156,951934
2026-04-10 19:15:00,238.36000061035156,238.39999389648438,238.06700134277344,238.33999633789062,1364424
2026-04-10 19:30:00,238.3249969482422,238.44000244140625,237.7071990966797,238.21009826660156,1732635
2026-04-10 19:45:00,238.2100067138672,238.47999572753906,237.75999450683594,238.36000061035156,3385508
2026-04-13 13:30:00,237.27000427246094,238.1999969482422,236.10000610351562,236.5399932861328,5417462
2026-04-13 13:45:00,236.52999877929688,237.75,235.75,237.27000427246094,1990884
2026-04-13 14:00:00,237.25999450683594,238.19949340820312,236.19000244140625,236.35580444335938,1614991
2026-04-13 14:15:00,236.3300018310547,237.25999450683594,236.08999633789062,237.11000061035156,1342246
2026-04-13 14:30:00,237.125,237.1999969482422,236.44000244140625,236.70989990234375,1149872
2026-04-13 14:45:00,236.7100067138672,237.60000610351562,236.3800048828125,237.52999877929688,1190727
2026-04-13 15:00:00,237.5500030517578,237.7449951171875,237.02000427246094,237.69000244140625,1414804
2026-04-13 15:15:00,237.69000244140625,238.16929626464844,237.36500549316406,237.85000610351562,1284523
2026-04-13 15:30:00,237.86000061035156,239.32000732421875,237.82000732421875,238.58999633789062,1634113
2026-04-13 15:45:00,238.5800018310547,238.77000427246094,238.0399932861328,238.2100067138672,974683
2026-04-13 16:00:00,238.19000244140625,238.3699951171875,237.3800048828125,237.60000610351562,993626
2026-04-13 16:15:00,237.61000061035156,238.91990661621094,237.41000366210938,238.88499450683594,1460525
2026-04-13 16:30:00,238.88499450683594,238.9199981689453,237.86000061035156,238.27499389648438,946330
2026-04-13 16:45:00,238.25999450683594,239.08999633789062,238.11000061035156,238.5800018310547,908211
2026-04-13 17:00:00,238.5749969482422,238.63999938964844,238.1699981689453,238.29710388183594,530986
2026-04-13 17:15:00,238.2899932861328,238.80499267578125,238.27020263671875,238.75,533996
2026-04-13 17:30:00,238.7449951171875,238.8800048828125,238.52000427246094,238.5800018310547,509675
2026-04-13 17:45:00,238.5800018310547,238.75999450683594,238.4001007080078,238.6699981689453,543324
2026-04-13 18:00:00,238.69000244140625,239.22999572753906,238.69000244140625,238.9199981689453,724303
2026-04-13 18:15:00,238.9199981689453,238.9499969482422,238.67999267578125,238.72500610351562,602676
2026-04-13 18:30:00,238.72000122070312,239.0850067138672,238.6300048828125,238.69000244140625,912318
2026-04-13 18:45:00,238.67999267578125,238.8699951171875,238.27000427246094,238.4149932861328,1060861
2026-04-13 19:00:00,238.4149932861328,238.57000732421875,238.24000549316406,238.25,955580
2026-04-13 19:15:00,238.25,238.66000366210938,238.2100067138672,238.56500244140625,941365
2026-04-13 19:30:00,238.52999877929688,239.1199951171875,238.47000122070312,239.0500030517578,1420079
2026-04-13 19:45:00,239.0399932861328,240.0,238.75999450683594,239.86000061035156,3892022
2026-04-14 13:30:00,241.77999877929688,246.99000549316406,241.77999877929688,246.0998992919922,8542147
2026-04-14 13:45:00,246.07000732421875,246.8800048828125,245.60389709472656,245.72999572753906,3276996
2026-04-14 14:00:00,245.69000244140625,246.5500030517578,245.10000610351562,245.3070068359375,2423866
2026-04-14 14:15:00,245.3000030517578,246.0,244.97999572753906,245.8000030517578,2412470
2026-04-14 14:30:00,245.82000732421875,247.0850067138672,245.75,246.69000244140625,2367317
2026-04-14 14:45:00,246.6699981689453,247.07000732421875,246.41000366210938,246.82000732421875,1491125
2026-04-14 15:00:00,246.82000732421875,247.1300048828125,246.3800048828125,246.85000610351562,1535772
2026-04-14 15:15:00,246.86000061035156,247.75999450683594,246.7899932861328,247.35000610351562,2040329
2026-04-14 15:30:00,247.33999633789062,248.22000122070312,247.27999877929688,247.9600067138672,2074121
2026-04-14 15:45:00,247.97000122070312,248.6300048828125,247.9600067138672,248.1898956298828,2352934
2026-04-14 16:00:00,248.1300048828125,248.7899932861328,247.7449951171875,248.77000427246094,1315942
2026-04-14 16:15:00,248.77000427246094,249.75999450683594,248.6699981689453,249.6721954345703,2497277
2026-04-14 16:30:00,249.6699981689453,250.44000244140625,249.39999389648438,250.3000030517578,4230884
2026-04-14 16:45:00,250.32000732421875,250.3800048828125,249.6999969482422,250.05499267578125,1562789
2026-04-14 17:00:00,250.0399932861328,250.1300048828125,249.47999572753906,249.55999755859375,1204754
2026-04-14 17:15:00,249.55999755859375,250.289794921875,249.4600067138672,250.04849243164062,1564969
2026-04-14 17:30:00,250.05999755859375,252.17999267578125,250.02000427246094,251.72000122070312,2571424
2026-04-14 17:45:00,251.72000122070312,252.10000610351562,251.110595703125,251.7449951171875,1872664
2026-04-14 18:00:00,251.74000549316406,252.1300048828125,250.92999267578125,251.0,2137246
2026-04-14 18:15:00,251.00999450683594,251.05999755859375,249.47000122070312,249.55499267578125,1938198
2026-04-14 18:30:00,249.5500030517578,249.6300048828125,248.82000732421875,248.89999389648438,3112182
2026-04-14 18:45:00,248.88999938964844,249.07000732421875,248.5500030517578,248.75,2105736
2026-04-14 19:00:00,248.75,248.88999938964844,248.1999969482422,248.3699951171875,2505558
2026-04-14 19:15:00,248.38999938964844,249.5500030517578,248.38999938964844,249.48500061035156,1975315
2026-04-14 19:30:00,249.5,249.73500061035156,249.0800018310547,249.16990661621094,1617153
2026-04-14 19:45:00,249.1699981689453,249.42999267578125,248.47999572753906,249.02999877929688,4261806
2026-04-15 13:30:00,249.1999969482422,250.44000244140625,247.25999450683594,247.57000732421875,5146026
2026-04-15 13:45:00,247.5399932861328,249.3719940185547,247.5399932861328,248.59010314941406,2191970
2026-04-15 14:00:00,248.6199951171875,248.85989379882812,247.67999267578125,248.07000732421875,1463838
2026-04-15 14:15:00,248.0800018310547,248.35000610351562,247.78500366210938,247.92999267578125,1221111
2026-04-15 14:30:00,247.9199981689453,248.1750030517578,247.1999969482422,247.46499633789062,1517315
2026-04-15 14:45:00,247.4600067138672,248.4149932861328,247.42999267578125,247.9199981689453,1193335
2026-04-15 15:00:00,247.9199981689453,248.27499389648438,247.24000549316406,247.63999938964844,1791326
2026-04-15 15:15:00,247.63999938964844,248.3800048828125,247.625,247.77000427246094,1354861
2026-04-15 15:30:00,247.74000549316406,248.11000061035156,247.3300018310547,247.99000549316406,1104680
2026-04-15 15:45:00,248.0,248.36000061035156,247.8000030517578,247.92999267578125,995039
