datetime,open,high,low,close,volume
2024-07-07 22:00:00,160.78,160.78699999999998,160.6685,160.7705,2143
2024-07-07 23:00:00,160.7695,160.815,160.577,160.6405,2935
2024-07-08 00:00:00,160.64,160.73200000000003,160.5635,160.613,6956
2024-07-08 01:00:00,160.6135,160.7165,160.39249999999998,160.4135,6907
2024-07-08 02:00:00,160.414,160.48399999999998,160.2635,160.373,6806
2024-07-08 03:00:00,160.375,160.5555,160.3585,160.4895,3976
2024-07-08 04:00:00,160.48899999999998,160.58100000000002,160.4755,160.5405,2913
2024-07-08 05:00:00,160.5405,160.7,160.53,160.6985,3273
2024-07-08 06:00:00,160.69799999999998,160.8675,160.5405,160.837,6237
2024-07-08 07:00:00,160.8365,160.95749999999998,160.7845,160.8995,7085
2024-07-08 08:00:00,160.9005,161.119,160.8875,161.0935,3991
2024-07-08 09:00:00,161.094,161.103,161.005,161.0385,3949
2024-07-08 10:00:00,161.038,161.0385,160.921,160.93599999999998,3577
2024-07-08 11:00:00,160.9365,161.058,160.86950000000002,161.0135,3304
2024-07-08 12:00:00,161.0125,161.0215,160.666,160.6915,8560
2024-07-08 13:00:00,160.6935,160.813,160.5895,160.6595,8718
2024-07-08 14:00:00,160.659,160.661,160.4765,160.61700000000002,7513
2024-07-08 15:00:00,160.618,160.817,160.594,160.7805,6770
2024-07-08 16:00:00,160.781,160.7955,160.731,160.73250000000002,3526
2024-07-08 17:00:00,160.7315,160.749,160.69150000000002,160.72050000000002,2821
2024-07-08 18:00:00,160.72199999999998,160.82100000000003,160.7165,160.792,3512
2024-07-08 19:00:00,160.79149999999998,160.7985,160.7415,160.79399999999998,3256
2024-07-08 20:00:00,160.7945,160.846,160.776,160.8245,906
2024-07-08 21:00:00,160.825,160.825,160.77949999999998,160.794,296
2024-07-08 22:00:00,160.7945,160.821,160.786,160.7875,952
2024-07-08 23:00:00,160.7885,160.875,160.733,160.86200000000002,1739
2024-07-09 00:00:00,160.8615,160.921,160.767,160.89499999999998,4677
2024-07-09 01:00:00,160.8935,161.02100000000002,160.8565,160.9795,2920
2024-07-09 02:00:00,160.978,161.1325,160.95850000000002,161.005,4016
